,ID,Severity_Binary,Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Sunrise_Sunset,Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Traffic_Signal,Junction,Crossing,Hour,Day,Month,Year
1624,A-1625,0,36.87112800000001,-121.785408,0.0,52.0,97.0,Day,30.0,4.0,4.6,,Other,0,0,0,8,29,6,2016
1625,A-1626,0,36.871086,-121.66745,0.0,52.0,97.0,Day,30.0,4.0,4.6,,Other,0,0,0,8,29,6,2016
1626,A-1627,1,37.740891,-121.505043,0.0,73.0,51.0,Day,29.89,10.0,6.9,,Clear,0,0,0,8,29,6,2016
1627,A-1628,0,38.714504,-121.475502,0.0,71.6,46.0,Day,29.92,7.0,4.6,,Clear,0,0,0,8,29,6,2016
1628,A-1629,1,38.482731,-121.81159199999999,0.0,71.6,53.0,Day,29.92,10.0,8.1,,Clear,0,0,0,8,29,6,2016
1629,A-1630,0,37.865192,-121.667648,0.0,66.0,60.0,Day,29.95,10.0,4.6,,Clear,1,0,0,8,29,6,2016
1630,A-1631,1,38.149615999999995,-121.39951299999998,0.0,73.0,51.0,Day,29.89,10.0,6.9,,Clear,0,0,0,8,29,6,2016
1631,A-1632,0,36.431647999999996,-121.337425,0.0,55.0,83.0,Day,30.04,9.0,5.8,,Other,0,0,0,8,29,6,2016
1632,A-1633,0,38.247784,-122.62973000000001,0.0,59.0,72.0,Day,30.0,7.0,8.1,,Clear,0,1,0,9,29,6,2016
1633,A-1634,1,37.737488,-122.40223700000001,0.0,57.9,72.0,Day,30.01,10.0,15.0,,Cloudy,0,1,0,9,29,6,2016
1634,A-1635,1,37.994263000000004,-122.296127,0.0,72.0,46.0,Day,29.91,10.0,5.8,,Clear,0,0,0,9,29,6,2016
1635,A-1636,0,39.112743,-121.63261399999999,0.0,82.9,39.0,Day,29.91,10.0,5.8,,Clear,0,0,1,9,29,6,2016
1636,A-1637,0,38.334099,-122.71271499999999,0.0,62.6,68.0,Day,29.99,8.0,4.6,,Clear,0,0,0,10,29,6,2016
1637,A-1638,1,37.630173,-122.43483700000002,0.0,57.9,72.0,Day,30.01,10.0,15.0,,Cloudy,0,0,0,10,29,6,2016
1638,A-1639,1,37.741734,-121.574196,0.0,69.1,54.0,Day,29.95,10.0,8.1,,Clear,0,0,0,10,29,6,2016
1639,A-1640,0,37.06649,-121.21914699999999,0.0,71.6,57.0,Day,29.99,7.0,8.1,,Clear,0,0,0,10,29,6,2016
1640,A-1641,1,38.222747999999996,-122.12883000000001,0.0,62.6,72.0,Day,29.98,10.0,8.1,,Cloudy,0,0,0,10,29,6,2016
1641,A-1642,1,38.242306,-122.08653999999999,0.0,62.6,72.0,Day,29.98,10.0,8.1,,Cloudy,0,0,0,10,29,6,2016
1642,A-1643,1,38.249687,-122.07,0.0,73.6,47.0,Day,29.91,10.0,20.7,,Clear,0,0,0,10,29,6,2016
1643,A-1644,0,37.335892,-121.84821299999999,0.0,73.4,38.0,Day,30.01,10.0,9.2,,Clear,0,0,0,10,29,6,2016
1644,A-1645,0,37.06649,-121.21914699999999,0.0,73.4,53.0,Day,29.98,8.0,4.6,,Clear,0,0,0,10,29,6,2016
1645,A-1646,0,37.054756,-120.726021,0.0,91.0,23.0,Day,29.89,10.0,8.1,,Clear,0,0,0,10,29,6,2016
1646,A-1647,0,38.079857000000004,-122.54623400000001,0.0,66.2,64.0,Day,29.98,10.0,6.9,,Clear,0,1,0,10,29,6,2016
1647,A-1648,1,37.66637,-122.107491,0.0,60.1,67.0,Day,30.04,10.0,11.5,0.0,Cloudy,1,0,1,10,29,6,2016
1648,A-1649,0,37.617031,-122.15443400000001,0.0,63.0,63.0,Day,30.01,10.0,13.8,,Cloudy,0,0,0,11,29,6,2016
1649,A-1650,0,38.560539,-121.464165,0.0,78.1,43.0,Day,29.91,10.0,5.8,,Clear,0,0,0,11,29,6,2016
1650,A-1651,0,38.574242,-121.415268,0.0,84.2,30.0,Day,29.91,6.0,3.5,,Other,1,0,0,11,29,6,2016
1651,A-1652,1,38.100746,-122.22985800000001,0.0,64.0,67.0,Day,29.96,10.0,11.5,,Cloudy,0,0,0,11,29,6,2016
1652,A-1653,1,37.33255,-122.055733,0.0,66.0,63.0,Day,30.02,10.0,10.4,,Clear,0,0,0,11,29,6,2016
1653,A-1654,0,37.349777,-121.861732,0.0,73.4,50.0,Day,30.01,10.0,9.2,,Clear,0,0,0,11,29,6,2016
1654,A-1655,1,37.276817,-122.00723300000001,0.0,69.1,58.0,Day,29.99,10.0,8.1,,Clear,0,0,0,12,29,6,2016
1655,A-1656,0,37.381865999999995,-121.963829,0.0,69.1,58.0,Day,29.99,10.0,8.1,,Clear,0,0,0,12,29,6,2016
1656,A-1657,0,37.420315,-121.93993400000001,0.0,69.1,58.0,Day,29.99,10.0,8.1,,Clear,0,0,0,11,29,6,2016
1657,A-1658,0,39.387703,-123.347298,0.0,93.0,26.0,Day,29.88,10.0,5.8,,Clear,0,0,0,12,29,6,2016
1658,A-1659,0,37.334911,-122.033028,0.0,66.0,63.0,Day,30.02,10.0,10.4,,Clear,0,0,0,12,29,6,2016
1659,A-1660,1,37.454246999999995,-121.923073,0.0,71.1,57.0,Day,29.98,10.0,9.2,,Clear,0,0,0,12,29,6,2016
1660,A-1661,0,38.125659999999996,-121.57944499999999,0.0,91.0,28.0,Day,29.89,10.0,11.5,,Clear,0,0,0,12,29,6,2016
1661,A-1662,0,37.46876500000001,-122.15520500000001,0.0,66.2,73.0,Day,29.99,10.0,16.1,,Clear,0,0,0,12,29,6,2016
1662,A-1663,0,37.255516,-121.955734,0.0,71.1,57.0,Day,29.98,10.0,9.2,,Clear,0,0,0,12,29,6,2016
1663,A-1664,0,38.574345,-121.38303400000001,0.0,89.6,26.0,Day,29.89,10.0,6.9,,Clear,0,0,1,12,29,6,2016
1664,A-1665,0,37.33255,-122.055733,0.0,68.0,61.0,Day,30.01,10.0,11.5,,Clear,0,0,0,13,29,6,2016
1665,A-1666,0,38.573273,-121.46711,0.0,88.0,30.0,Day,29.89,10.0,8.1,,Clear,0,0,0,13,29,6,2016
1666,A-1667,0,38.751984,-121.152824,0.0,91.4,24.0,Day,29.89,8.0,6.9,,Clear,0,0,0,13,29,6,2016
1667,A-1668,0,38.721165,-120.787552,0.0,91.4,17.0,Day,30.04,10.0,8.1,,Clear,0,0,0,13,29,6,2016
1668,A-1669,1,37.825237,-122.30583200000001,0.0,63.0,63.0,Day,30.0,10.0,12.7,,Cloudy,0,1,0,13,29,6,2016
1669,A-1670,0,37.381865999999995,-121.963829,0.0,72.0,55.0,Day,29.97,10.0,12.7,,Clear,0,0,0,13,29,6,2016
1670,A-1671,1,38.558128,-121.47396100000002,0.0,93.9,25.0,Day,29.87,10.0,9.2,,Clear,0,0,0,13,29,6,2016
1671,A-1672,0,39.098282,-121.149323,0.0,89.6,20.0,Day,30.07,10.0,3.5,,Clear,0,0,0,13,29,6,2016
1672,A-1673,0,37.68367,-121.053009,0.0,96.1,22.0,Day,29.86,10.0,9.2,,Clear,0,0,0,13,29,6,2016
1673,A-1674,0,38.493031,-122.89286799999999,0.0,81.0,39.0,Day,29.9,10.0,10.4,,Clear,0,0,0,13,29,6,2016
1674,A-1675,0,38.021137,-122.539078,0.0,73.4,53.0,Day,29.95,10.0,4.6,,Clear,0,0,0,13,29,6,2016
1675,A-1676,1,37.785542,-122.39138,0.0,63.0,63.0,Day,30.0,10.0,12.7,,Cloudy,0,1,0,14,29,6,2016
1676,A-1677,0,39.0355,-121.095848,0.0,93.2,21.0,Day,29.97,10.0,3.5,,Clear,0,0,0,13,29,6,2016
1677,A-1678,0,37.70002,-121.071472,0.0,96.1,22.0,Day,29.86,10.0,9.2,,Clear,0,0,0,13,29,6,2016
1678,A-1679,0,39.089484999999996,-122.79528,0.0,97.0,24.0,Day,29.86,10.0,9.2,,Clear,0,0,0,14,29,6,2016
1679,A-1680,0,38.695545,-122.444901,0.0,81.0,39.0,Day,29.9,10.0,10.4,,Clear,0,0,0,14,29,6,2016
1680,A-1681,0,38.52491,-121.471764,0.0,93.9,25.0,Day,29.87,10.0,9.2,,Clear,0,0,1,14,29,6,2016
1681,A-1682,0,38.610733,-121.40522800000001,0.0,93.2,23.0,Day,29.87,8.0,3.5,,Clear,0,0,0,14,29,6,2016
1682,A-1683,0,38.51762,-122.72060400000001,0.0,84.0,34.0,Day,29.88,10.0,12.7,,Clear,0,0,0,14,29,6,2016
1683,A-1684,0,37.867458,-122.198204,0.0,90.0,23.0,Day,29.86,10.0,12.7,,Clear,0,0,0,14,29,6,2016
1684,A-1685,0,38.704155,-121.382774,0.0,95.0,22.0,Day,29.86,8.0,8.1,,Clear,1,0,0,14,29,6,2016
1685,A-1686,0,37.131519,-121.63330800000001,0.0,91.4,28.0,Day,29.94,10.0,15.0,,Other,0,0,0,14,29,6,2016
1686,A-1687,1,37.799820000000004,-122.27843500000002,0.0,63.0,63.0,Day,29.99,10.0,13.8,,Cloudy,1,0,1,14,29,6,2016
1687,A-1688,0,37.488846,-122.212852,0.0,69.8,49.0,Day,29.98,10.0,12.7,,Cloudy,0,0,0,14,29,6,2016
1688,A-1689,0,38.474407,-121.419067,0.0,93.0,27.0,Day,29.86,10.0,6.9,,Clear,0,0,0,15,29,6,2016
1689,A-1690,0,37.99205,-121.25277700000001,0.0,96.1,25.0,Day,29.86,10.0,9.2,,Clear,0,1,0,14,29,6,2016
1690,A-1691,0,37.885845,-121.280472,0.0,96.1,25.0,Day,29.86,10.0,9.2,,Clear,0,0,0,15,29,6,2016
1691,A-1692,0,38.628674,-121.38297299999999,0.0,98.6,17.0,Day,29.84,10.0,8.1,,Clear,0,0,0,15,29,6,2016
1692,A-1693,0,38.697928999999995,-121.382622,0.0,98.6,17.0,Day,29.84,10.0,8.1,,Clear,1,0,0,15,29,6,2016
1693,A-1694,0,38.703869,-121.36365500000001,0.0,98.6,18.0,Day,29.84,9.0,4.6,,Clear,1,0,1,16,29,6,2016
1694,A-1695,0,38.984821000000004,-121.28411100000001,0.0,100.4,14.0,Day,29.82,10.0,8.1,,Clear,0,0,0,15,29,6,2016
1695,A-1696,0,38.683975,-121.466148,0.0,98.6,19.0,Day,29.83,9.0,9.2,,Clear,0,0,0,16,29,6,2016
1696,A-1697,0,38.639969,-121.27198,0.0,96.8,23.0,Day,29.82,10.0,10.4,,Clear,1,0,1,16,29,6,2016
1697,A-1698,0,39.195827,-121.05503799999998,0.0,91.4,12.0,Day,30.03,10.0,4.6,,Clear,0,0,0,17,29,6,2016
1698,A-1699,1,38.56369,-121.636627,0.0,91.4,31.0,Day,29.81,10.0,8.1,,Clear,0,0,0,18,29,6,2016
1699,A-1700,1,38.563271,-121.514771,0.0,91.0,30.0,Day,29.81,10.0,8.1,,Clear,0,0,0,18,29,6,2016
1700,A-1701,1,38.560204,-121.47973600000002,0.0,91.0,30.0,Day,29.81,10.0,8.1,,Clear,0,0,0,18,29,6,2016
1701,A-1702,0,38.15976,-120.84948700000001,0.0,96.8,9.0,Day,29.93,10.0,6.9,,Clear,0,0,0,18,29,6,2016
1702,A-1703,0,38.660831,-121.33728799999999,0.0,95.0,22.0,Day,29.81,9.0,11.5,,Clear,0,0,0,18,29,6,2016
1703,A-1704,0,38.560707,-121.46331799999999,0.0,84.9,36.0,Day,29.81,10.0,8.1,,Clear,0,0,0,19,29,6,2016
1704,A-1705,1,38.021278,-121.359024,0.0,89.1,27.0,Day,29.83,10.0,15.0,,Clear,0,0,0,19,29,6,2016
1705,A-1706,1,37.818672,-122.352173,0.0,59.0,72.0,Day,29.96,10.0,15.0,,Other,0,0,0,19,29,6,2016
1706,A-1707,1,37.910786,-122.31713899999998,0.0,66.0,54.0,Day,29.85,10.0,18.4,,Clear,1,0,1,19,29,6,2016
1707,A-1708,1,38.119499,-122.106255,0.0,66.0,54.0,Day,29.85,10.0,18.4,,Clear,0,1,0,19,29,6,2016
1708,A-1709,1,38.64109000000001,-121.451973,0.0,86.0,33.0,Day,29.82,9.0,11.5,,Clear,0,0,0,19,29,6,2016
1709,A-1710,1,37.717571,-121.701279,0.0,64.0,60.0,Day,29.9,10.0,11.5,,Clear,0,0,0,20,29,6,2016
1710,A-1711,1,38.563846999999996,-121.636665,0.0,73.4,50.0,Night,29.82,10.0,8.1,,Clear,0,0,0,20,29,6,2016
1711,A-1712,1,38.57350200000001,-121.582741,0.0,73.4,50.0,Night,29.82,10.0,8.1,,Clear,0,0,0,20,29,6,2016
1712,A-1713,0,38.663918,-121.225723,0.0,77.0,47.0,Night,29.82,10.0,5.8,,Clear,0,0,0,20,29,6,2016
1713,A-1714,1,37.500351,-121.92841299999999,0.0,59.0,81.0,Night,29.96,10.0,10.4,,Clear,0,0,0,21,29,6,2016
1714,A-1715,1,38.721942999999996,-121.293678,0.0,78.8,39.0,Night,29.83,8.0,8.1,,Clear,0,0,0,21,29,6,2016
1715,A-1716,1,38.769897,-121.24855,0.0,78.8,39.0,Night,29.83,8.0,8.1,,Clear,0,0,0,20,29,6,2016
1716,A-1717,0,38.642746,-121.12338999999999,0.0,77.0,47.0,Night,29.82,10.0,5.8,,Clear,0,0,0,21,29,6,2016
1717,A-1718,1,37.964698999999996,-122.324921,0.0,60.1,67.0,Night,29.85,10.0,20.7,,Clear,0,1,0,21,29,6,2016
1718,A-1719,1,37.35564,-122.115082,0.0,59.0,81.0,Night,29.95,10.0,10.4,,Cloudy,0,0,0,21,29,6,2016
1719,A-1720,1,37.698177,-122.04246499999999,0.0,57.0,74.0,Night,29.95,8.0,9.2,,Other,0,0,0,21,29,6,2016
1720,A-1721,1,37.700932,-121.922119,0.0,57.0,74.0,Night,29.91,10.0,9.2,,Clear,0,1,0,21,29,6,2016
1721,A-1722,1,37.595802,-121.87271100000001,0.0,57.0,74.0,Night,29.91,10.0,9.2,,Clear,0,0,0,21,29,6,2016
1722,A-1723,1,38.646683,-121.376694,0.0,75.2,44.0,Night,29.84,10.0,8.1,,Clear,0,0,0,21,29,6,2016
1723,A-1724,1,38.724945,-121.29038200000001,0.0,75.2,44.0,Night,29.84,10.0,8.1,,Clear,0,0,0,21,29,6,2016
1724,A-1725,1,37.762657,-121.439957,0.0,71.1,47.0,Night,29.84,10.0,6.9,,Clear,0,0,0,22,29,6,2016
1725,A-1726,1,38.661053,-121.359779,0.0,73.4,50.0,Night,29.85,10.0,9.2,,Clear,0,0,1,22,29,6,2016
1726,A-1727,0,38.372875,-121.35871100000001,0.0,68.0,59.0,Night,29.83,10.0,4.6,,Clear,0,0,0,22,29,6,2016
1727,A-1728,0,38.903209999999994,-122.61222099999999,0.0,55.0,80.0,Night,29.87,8.0,8.1,,Other,0,0,0,23,29,6,2016
1728,A-1729,0,37.811954,-121.21102900000001,0.0,70.0,47.0,Night,29.83,10.0,9.2,,Clear,0,0,0,23,29,6,2016
1729,A-1730,1,37.822701,-122.320099,0.0,57.0,77.0,Night,29.93,9.0,10.4,,Cloudy,0,0,0,23,29,6,2016
1730,A-1731,0,37.923491999999996,-122.513168,0.0,55.4,82.0,Night,29.91,9.0,8.1,,Clear,0,1,0,0,30,6,2016
1731,A-1732,0,38.47876,-121.94540400000001,0.0,66.0,60.0,Night,29.81,10.0,5.8,,Clear,0,0,0,0,30,6,2016
1732,A-1733,0,37.25584,-121.955475,0.0,57.9,81.0,Night,29.89,6.0,8.1,,Other,0,0,0,5,30,6,2016
1733,A-1734,0,37.420315,-121.93993400000001,0.0,57.9,78.0,Night,29.9,8.0,8.1,,Cloudy,0,0,0,5,30,6,2016
1734,A-1735,0,38.386948,-121.24216499999999,0.0,,,Day,29.86,10.0,8.1,,Clear,0,0,0,8,30,6,2016
1735,A-1736,0,37.06649,-121.21914699999999,0.0,53.6,100.0,Day,29.95,6.0,8.1,,Other,0,0,0,8,30,6,2016
1736,A-1737,0,37.104244,-121.97532700000001,0.0,53.1,93.0,Day,29.95,7.0,4.6,,Other,0,0,0,8,30,6,2016
1737,A-1738,0,38.033530999999996,-122.537254,0.0,59.0,77.0,Day,29.91,10.0,8.1,,Clear,0,0,0,9,30,6,2016
1738,A-1739,1,37.825237,-122.30583200000001,0.0,57.9,78.0,Day,29.93,9.0,3.5,,Other,0,1,0,8,30,6,2016
1739,A-1740,1,37.753693,-122.151398,0.0,57.9,78.0,Day,29.93,9.0,3.5,,Other,0,0,0,8,30,6,2016
1740,A-1741,0,36.969452000000004,-121.382729,0.0,55.4,100.0,Day,29.95,8.0,8.1,,Other,0,0,0,8,30,6,2016
1741,A-1742,1,37.956047,-122.329842,0.0,72.0,49.0,Day,29.84,10.0,4.6,,Clear,0,0,0,9,30,6,2016
1742,A-1743,0,38.11861,-122.285324,0.0,60.1,78.0,Day,29.88,10.0,5.8,,Cloudy,0,0,0,9,30,6,2016
1743,A-1744,1,37.608696,-122.068184,0.0,63.0,65.0,Day,29.94,8.0,8.1,,Cloudy,0,1,0,9,30,6,2016
1744,A-1745,1,37.74287,-121.561752,0.0,68.0,59.0,Day,29.88,10.0,4.6,,Clear,0,0,0,9,30,6,2016
1745,A-1746,0,37.68367,-121.053009,0.0,79.0,42.0,Day,29.85,10.0,5.8,,Clear,0,0,0,9,30,6,2016
1746,A-1747,1,37.639545,-122.442101,0.0,61.0,67.0,Day,29.91,10.0,6.9,,Cloudy,0,0,0,10,30,6,2016
1747,A-1748,1,37.890163,-122.308296,0.0,61.0,72.0,Day,29.92,9.0,4.6,,Cloudy,0,0,0,10,30,6,2016
1748,A-1749,1,38.222747999999996,-122.12883000000001,0.0,64.0,70.0,Day,29.87,10.0,6.9,,Clear,0,0,0,10,30,6,2016
1749,A-1750,0,38.529185999999996,-121.33506000000001,0.0,82.4,32.0,Day,29.85,6.0,3.5,,Clear,1,0,0,10,30,6,2016
1750,A-1751,0,38.44574,-122.72403700000001,0.0,73.0,49.0,Day,29.85,9.0,4.6,,Clear,0,0,0,10,30,6,2016
1751,A-1752,0,37.570869,-122.31388899999999,0.0,64.9,63.0,Day,29.9,10.0,5.8,,Cloudy,0,0,0,10,30,6,2016
1752,A-1753,1,38.258347,-122.06226299999999,0.0,77.5,45.0,Day,29.85,10.0,9.2,,Clear,0,0,0,10,30,6,2016
1753,A-1754,1,38.325081,-122.02386499999999,0.0,77.5,45.0,Day,29.85,10.0,9.2,,Clear,0,0,0,10,30,6,2016
1754,A-1755,1,37.700802,-121.92276000000001,0.0,75.9,46.0,Day,29.86,10.0,8.1,,Clear,0,1,0,10,30,6,2016
1755,A-1756,1,37.69817000000001,-121.93512,0.0,75.9,46.0,Day,29.86,10.0,8.1,,Clear,0,0,0,11,30,6,2016
1756,A-1757,1,37.367329,-121.90116100000002,0.0,71.1,51.0,Day,29.89,10.0,3.5,,Clear,0,0,0,11,30,6,2016
1757,A-1758,0,38.005134999999996,-122.03744499999999,0.0,78.1,42.0,Day,29.82,10.0,9.2,,Clear,0,0,0,11,30,6,2016
1758,A-1759,0,38.505577,-121.455925,0.0,84.9,36.0,Day,29.83,10.0,4.6,,Clear,0,0,0,11,30,6,2016
1759,A-1760,0,37.791451,-120.88456699999999,0.0,87.1,32.0,Day,29.83,10.0,4.6,,Clear,0,0,0,11,30,6,2016
1760,A-1761,0,37.479748,-120.83085600000001,0.0,87.1,32.0,Day,29.83,10.0,4.6,,Clear,1,0,0,11,30,6,2016
1761,A-1762,0,38.057987,-122.531342,0.0,73.4,53.0,Day,29.88,10.0,5.8,,Clear,0,0,0,11,30,6,2016
1762,A-1763,0,38.155777,-122.41216999999999,0.0,75.2,50.0,Day,29.9,9.0,4.6,,Clear,0,0,0,11,30,6,2016
1763,A-1764,0,37.526405,-122.270081,0.0,64.4,77.0,Day,29.9,7.0,9.2,,Clear,0,0,0,11,30,6,2016
1764,A-1765,0,38.221317,-122.238693,0.0,68.0,59.0,Day,29.86,10.0,6.9,,Clear,0,0,0,12,30,6,2016
1765,A-1766,1,38.085796,-122.210022,0.0,68.0,59.0,Day,29.86,10.0,6.9,,Clear,0,0,0,11,30,6,2016
1766,A-1767,1,37.529819,-122.00208300000001,0.0,68.0,73.0,Day,29.89,10.0,8.1,,Clear,0,0,0,12,30,6,2016
1767,A-1768,0,37.726952000000004,-121.724197,0.0,82.0,37.0,Day,29.85,10.0,5.8,,Clear,1,0,1,12,30,6,2016
1768,A-1769,0,38.510448,-121.460121,0.0,84.9,36.0,Day,29.83,10.0,4.6,,Clear,0,1,0,11,30,6,2016
1769,A-1770,0,38.641907,-121.156425,0.0,87.8,27.0,Day,29.83,10.0,9.2,,Clear,0,0,0,11,30,6,2016
1770,A-1771,0,37.132542,-122.104248,0.0,78.1,42.0,Day,29.87,10.0,4.6,,Clear,0,0,0,12,30,6,2016
1771,A-1772,1,37.546719,-122.02275800000001,0.0,68.0,73.0,Day,29.89,10.0,8.1,,Clear,0,0,0,12,30,6,2016
1772,A-1773,0,37.720791,-122.400223,0.0,68.0,55.0,Day,29.88,10.0,15.0,,Cloudy,0,1,0,12,30,6,2016
1773,A-1774,0,37.704215999999995,-122.394203,0.0,66.9,57.0,Day,29.9,10.0,12.7,,Cloudy,0,0,0,12,30,6,2016
1774,A-1775,1,37.317062,-121.97492199999999,0.0,78.1,42.0,Day,29.87,10.0,4.6,,Clear,0,0,0,12,30,6,2016
1775,A-1776,0,36.559494,-121.92371399999999,0.0,55.9,84.0,Day,29.98,10.0,6.9,,Cloudy,0,0,0,12,30,6,2016
1776,A-1777,0,37.428416999999996,-122.10138700000002,0.0,71.6,64.0,Day,29.87,10.0,8.1,,Clear,0,0,0,12,30,6,2016
1777,A-1778,1,37.328579,-121.871277,0.0,81.0,41.0,Day,29.86,10.0,5.8,,Clear,0,0,0,12,30,6,2016
1778,A-1779,0,38.673271,-121.32795,0.0,91.4,26.0,Day,29.82,8.0,5.8,,Clear,0,0,0,12,30,6,2016
1779,A-1780,0,37.378239,-122.06756599999999,0.0,75.0,50.0,Day,29.88,10.0,6.9,,Clear,0,1,0,13,30,6,2016
1780,A-1781,1,37.330405999999996,-122.01428200000001,0.0,75.0,50.0,Day,29.88,10.0,6.9,,Clear,0,0,0,13,30,6,2016
1781,A-1782,1,37.323085999999996,-122.00023700000001,0.0,81.0,41.0,Day,29.86,10.0,5.8,,Clear,0,0,0,13,30,6,2016
1782,A-1783,0,36.878948,-121.747215,0.0,64.9,65.0,Day,29.93,10.0,8.1,,Clear,0,0,0,13,30,6,2016
1783,A-1784,0,36.666835999999996,-121.684853,0.0,64.0,63.0,Day,29.95,10.0,11.5,,Clear,1,0,0,13,30,6,2016
1784,A-1785,0,38.655823,-121.35054,0.0,93.2,24.0,Day,29.82,8.0,8.1,,Clear,0,0,0,13,30,6,2016
1785,A-1786,0,38.792751,-121.294945,0.0,93.2,26.0,Day,29.81,7.0,5.8,,Clear,0,0,0,13,30,6,2016
1786,A-1787,0,38.547385999999996,-122.810905,0.0,86.0,36.0,Day,29.81,7.0,10.4,,Other,1,0,0,14,30,6,2016
1787,A-1788,1,37.915211,-122.06581899999999,0.0,84.9,32.0,Day,29.78,10.0,12.7,,Clear,0,0,0,14,30,6,2016
1788,A-1789,1,37.495384,-121.923294,0.0,78.1,46.0,Day,29.87,10.0,8.1,,Clear,0,1,0,13,30,6,2016
1789,A-1790,0,38.839073,-121.306923,0.0,96.8,20.0,Day,29.78,10.0,4.6,,Clear,1,0,1,13,30,6,2016
1790,A-1791,0,38.017371999999995,-121.09558899999999,0.0,93.9,26.0,Day,29.8,10.0,8.1,,Clear,0,0,0,14,30,6,2016
1791,A-1792,0,38.410213,-122.82746100000001,0.0,86.0,36.0,Day,29.81,7.0,10.4,,Other,0,0,0,14,30,6,2016
1792,A-1793,0,38.551579,-122.650543,0.0,87.1,33.0,Day,29.8,7.0,11.5,,Other,0,0,0,14,30,6,2016
1793,A-1794,1,37.775314,-122.406052,0.0,73.0,46.0,Day,29.85,10.0,15.0,,Cloudy,1,0,1,14,30,6,2016
1794,A-1795,1,37.606865,-122.06660500000001,0.0,78.1,40.0,Day,29.87,10.0,12.7,,Clear,0,0,0,14,30,6,2016
1795,A-1796,1,37.74287,-121.561752,0.0,97.0,24.0,Day,29.78,10.0,6.9,,Clear,0,0,0,14,30,6,2016
1796,A-1797,0,38.018745,-121.94201699999999,0.0,90.0,27.0,Day,29.76,10.0,16.1,,Clear,0,1,0,14,30,6,2016
1797,A-1798,1,37.76722,-121.334106,0.0,99.0,22.0,Day,29.78,10.0,4.6,,Clear,0,0,0,15,30,6,2016
1798,A-1799,0,38.23632,-121.282265,0.0,98.1,22.0,Day,29.77,10.0,5.8,,Clear,0,1,0,15,30,6,2016
1799,A-1800,1,37.971728999999996,-121.24113500000001,0.0,99.0,22.0,Day,29.78,10.0,4.6,,Clear,0,0,0,15,30,6,2016
1800,A-1801,0,38.556145,-121.443192,0.0,100.0,20.0,Day,29.75,10.0,8.1,,Clear,0,1,0,15,30,6,2016
1801,A-1802,0,38.743958,-121.22649399999999,0.0,100.4,16.0,Day,29.76,9.0,8.1,,Clear,1,0,1,15,30,6,2016
1802,A-1803,0,38.374798,-121.482124,0.0,100.0,20.0,Day,29.75,10.0,8.1,,Clear,0,0,0,15,30,6,2016
1803,A-1804,0,38.599585999999995,-121.34201000000002,0.0,100.4,18.0,Day,29.75,9.0,6.9,,Clear,0,0,0,16,30,6,2016
1804,A-1805,1,38.724945,-121.29038200000001,0.0,100.4,17.0,Day,29.76,9.0,8.1,,Clear,0,0,0,15,30,6,2016
1805,A-1806,0,37.834679,-120.99800900000001,0.0,102.0,11.0,Day,29.73,10.0,9.2,,Clear,0,0,0,16,30,6,2016
1806,A-1807,0,39.001328,-120.90735600000001,0.0,96.8,20.0,Day,29.86,10.0,6.9,,Clear,0,0,0,16,30,6,2016
1807,A-1808,0,38.663918,-121.225723,0.0,102.2,15.0,Day,29.73,10.0,6.9,,Clear,0,0,0,17,30,6,2016
1808,A-1809,1,38.076405,-122.231857,0.0,78.1,48.0,Day,29.78,10.0,11.5,,Clear,0,0,0,17,30,6,2016
1809,A-1810,0,38.550488,-121.42786399999999,0.0,97.0,24.0,Day,29.71,10.0,10.4,,Clear,0,0,0,17,30,6,2016
1810,A-1811,1,37.900723,-121.285301,0.0,98.1,23.0,Day,29.71,10.0,10.4,,Clear,0,0,0,17,30,6,2016
1811,A-1812,1,38.462536,-121.495934,0.0,97.0,24.0,Day,29.71,10.0,10.4,,Clear,0,0,0,17,30,6,2016
1812,A-1813,0,38.938373999999996,-121.04834699999999,0.0,96.8,16.0,Day,29.83,10.0,6.9,,Clear,0,0,0,17,30,6,2016
1813,A-1814,0,39.241653,-121.02095,0.0,91.4,15.0,Day,29.95,9.0,4.6,,Clear,0,0,0,17,30,6,2016
1814,A-1815,1,37.667713,-122.465874,0.0,64.0,60.0,Day,29.81,9.0,23.0,,Cloudy,0,1,0,18,30,6,2016
1815,A-1816,1,37.749821000000004,-122.204613,0.0,70.0,53.0,Day,29.81,10.0,15.0,,Clear,0,0,0,18,30,6,2016
1816,A-1817,1,37.84407,-122.297653,0.0,66.0,59.0,Day,29.82,10.0,18.4,,Clear,0,1,0,18,30,6,2016
1817,A-1818,1,37.82354,-121.993729,0.0,90.0,24.0,Day,29.72,10.0,10.4,,Clear,0,0,0,18,30,6,2016
1818,A-1819,0,38.524895,-121.467789,0.0,95.0,27.0,Day,29.7,10.0,8.1,,Clear,0,1,0,18,30,6,2016
1819,A-1820,0,38.492695,-121.441185,0.0,95.0,27.0,Day,29.7,10.0,8.1,,Clear,0,0,0,18,30,6,2016
1820,A-1821,1,38.616699,-121.42048600000001,0.0,98.6,22.0,Day,29.71,9.0,11.5,,Clear,0,1,0,18,30,6,2016
1821,A-1822,1,37.77002,-121.328255,0.0,95.0,24.0,Day,29.72,10.0,13.8,,Clear,0,0,0,18,30,6,2016
